,iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,neighbour_strategy,seed,selection_strategy
401,401,iDR,True,0.03666456037638785,0.0025809121846701445,12,"[0.01250735 0.01124696 0.02425115 0.01007581 0.01019493 0.01239118
 0.01062792 0.0122194  0.0155855  0.01086804 0.86001457 0.01001717]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,77,0.008057,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
402,402,iDR,True,0.036582620225385776,0.002581281404925549,12,"[0.01251157 0.01091324 0.02425934 0.01007921 0.01019838 0.01239537
 0.01063151 0.01222353 0.01559076 0.01087171 0.86030484 0.01002056]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,79,0.008115,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
403,403,iDR,True,0.0365007712243623,0.0025752482878685775,12,"[0.01252068 0.01092118 0.0235487  0.01008655 0.0102058  0.01240439
 0.01063925 0.01223243 0.01560211 0.01087963 0.86093141 0.01002785]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,84,0.008393,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
404,404,iDR,True,0.03641884333951501,0.002576154486315334,12,"[0.01252534 0.01092525 0.02355746 0.01009031 0.0102096  0.01203674
 0.01064321 0.01223698 0.01560792 0.01088368 0.86125191 0.01003159]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,81,0.008298,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
405,405,iDR,True,0.036336876064474936,0.00257695660451978,12,"[0.01252994 0.01092926 0.02356612 0.01009402 0.01021335 0.01204116
 0.01064712 0.01187423 0.01561365 0.01088768 0.8615682  0.01003527]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,84,0.008284,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
406,406,iDR,True,0.036254935577301,0.002576916728423877,12,"[0.01253404 0.01093283 0.02357382 0.01009731 0.01021669 0.0120451
 0.0106506  0.01187811 0.01561875 0.0105645  0.86184971 0.01003855]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,88,0.008554,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
407,407,iDR,True,0.03617396321793992,0.002577650229899937,12,"[0.01253804 0.01093633 0.02358135 0.01010054 0.01021995 0.01204895
 0.01033438 0.01188191 0.01562375 0.01056787 0.86212517 0.01004176]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,86,0.008322,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
408,408,iDR,True,0.03609355793894409,0.0025770484220187548,12,"[0.01216648 0.01094044 0.02359022 0.01010434 0.0102238  0.01205348
 0.01033827 0.01188638 0.01562963 0.01057185 0.86244957 0.01004554]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,79,0.00813,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
409,409,iDR,True,0.036013371373599626,0.0025711788292039836,12,"[0.0121751  0.01094819 0.02289872 0.0101115  0.01023104 0.01206202
 0.01034559 0.0118948  0.01564069 0.01057934 0.86306037 0.01005265]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,86,0.008383,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
410,410,iDR,True,0.03593330215455956,0.0025715350400898466,12,"[0.0121791  0.01062323 0.02290625 0.01011482 0.0102344  0.01206598
 0.01034899 0.0118987  0.01564583 0.01058281 0.86334393 0.01005595]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,79,0.007988,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
411,411,iDR,True,0.03585319309722742,0.0025702565830151517,12,"[0.01218481 0.01062822 0.022917   0.01011957 0.01023921 0.01207165
 0.01035385 0.01190429 0.01518359 0.01058778 0.86374935 0.01006068]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,85,0.008417,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
412,412,iDR,True,0.03577307302964824,0.0025711366554262826,12,"[0.01218923 0.01063207 0.0229253  0.01012324 0.01024292 0.01171374
 0.0103576  0.0119086  0.01518909 0.01059162 0.86406227 0.01006432]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,83,0.008072,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
413,413,iDR,True,0.035692994102815415,0.002571915447969105,12,"[0.01219359 0.01063587 0.0229335  0.01012685 0.01024658 0.01171792
 0.0103613  0.01155547 0.01519451 0.0105954  0.86437107 0.01006792]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,84,0.008248,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
414,414,iDR,True,0.035612985661310714,0.0025718750397601504,12,"[0.01219746 0.01063925 0.02294079 0.01013007 0.01024984 0.01172165
 0.0103646  0.01155915 0.01519935 0.01028081 0.86464591 0.01007112]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,82,0.008484,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
415,415,iDR,True,0.035533808937876145,0.002572587270322023,12,"[0.01220126 0.01064256 0.02294793 0.01013322 0.01025302 0.0117253
 0.01005679 0.01156274 0.01520407 0.01028401 0.86491485 0.01007425]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,83,0.008102,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
416,416,iDR,True,0.03545521082845646,0.002566874527416465,12,"[0.01220966 0.0106499  0.02227482 0.0101402  0.01026009 0.01173337
 0.01006372 0.01157071 0.01521455 0.01029109 0.8655107  0.01008119]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,71,0.007894,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
417,417,iDR,True,0.03537661633308951,0.002566284538696094,12,"[0.01184771 0.0106538  0.02228298 0.01014392 0.01026385 0.01173767
 0.0100674  0.01157495 0.01522012 0.01029486 0.86582784 0.01008489]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,81,0.008003,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
418,418,iDR,True,0.03529840971854664,0.0025671388554253088,12,"[0.01185188 0.01065755 0.02229083 0.01014749 0.01026746 0.01138955
 0.01007095 0.01157903 0.01522548 0.01029849 0.86613283 0.01008844]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,75,0.012257,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
419,419,iDR,True,0.035220142871748635,0.002565892752850412,12,"[0.0118573  0.01066242 0.02230102 0.01015213 0.01027215 0.01139476
 0.01007555 0.01158432 0.01477547 0.0103032  0.86652863 0.01009305]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,84,0.00823,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
420,420,iDR,True,0.035141847623139974,0.0025662379715358703,12,"[0.01186109 0.01034586 0.02230816 0.01015538 0.01027544 0.0113984
 0.01007878 0.01158803 0.0147802  0.01030649 0.8668059  0.01009628]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,85,0.008248,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
421,421,iDR,True,0.03506362822224617,0.0025669940881260186,12,"[0.01186522 0.01034946 0.02231591 0.01015891 0.01027901 0.01140237
 0.01008228 0.01124429 0.01478534 0.01031008 0.86710734 0.01009979]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,72,0.008345,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
422,422,iDR,True,0.034985519674528544,0.0025669532457617493,12,"[0.01186889 0.01035266 0.02232282 0.01016205 0.01028219 0.0114059
 0.0100854  0.01124777 0.01478991 0.01000387 0.86737562 0.01010291]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,77,0.008069,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
423,423,iDR,True,0.03490854560441061,0.002561392448112127,12,"[0.01187684 0.0103596  0.02166764 0.01016886 0.01028909 0.01141354
 0.01009216 0.01125531 0.01479982 0.01001057 0.86795688 0.01010968]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,76,0.008004,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
424,424,iDR,True,0.03483187184250033,0.0025608165933412945,12,"[0.01152465 0.01036329 0.02167537 0.01017249 0.01029275 0.01141761
 0.01009576 0.01125932 0.0148051  0.01001414 0.86826625 0.01011329]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,74,0.00796,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
425,425,iDR,True,0.03475549333770883,0.0025616457328278756,12,"[0.01152859 0.01036684 0.02168279 0.01017597 0.01029628 0.01107887
 0.01009922 0.01126318 0.01481017 0.01001757 0.86856376 0.01011675]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,80,0.00817,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
426,426,iDR,True,0.03467912596555008,0.0025604311942916233,12,"[0.01153372 0.01037145 0.02169243 0.0101805  0.01030086 0.0110838
 0.0101037  0.01126819 0.01437225 0.01002202 0.86894983 0.01012125]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,76,0.008013,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
427,427,iDR,True,0.034602751414989946,0.0025607652892791623,12,"[0.01153731 0.01006343 0.02169918 0.01018367 0.01030406 0.01108725
 0.01010685 0.01127169 0.01437672 0.01002514 0.86922029 0.0101244 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,79,0.008104,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
428,428,iDR,True,0.0345264198640549,0.002561498907064247,12,"[0.01154121 0.01006684 0.02170652 0.01018711 0.01030755 0.011091
 0.01011027 0.01093724 0.01438159 0.01002854 0.86951431 0.01012782]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,62,0.007588,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
429,429,iDR,True,0.0344511531232527,0.002556088179289274,12,"[0.01154873 0.0100734  0.02106905 0.01019375 0.01031426 0.01109823
 0.01011686 0.01094437 0.01439096 0.01003507 0.87008091 0.01013442]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,70,0.007956,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
430,430,iDR,True,0.03436270618131694,0.00255565363530649,12,"[0.01155231 0.01007652 0.02107557 0.0101969  0.01000793 0.01110166
 0.01011999 0.01094776 0.01439541 0.01003818 0.87035022 0.01013756]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,67,0.007751,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
431,431,iDR,True,0.034287908250470206,0.002555091531801664,12,"[0.01120962 0.01008001 0.02108288 0.01020044 0.0100114  0.01110551
 0.0101235  0.01095155 0.0144004  0.01004166 0.87065196 0.01014108]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,74,0.010228,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
432,432,iDR,True,0.03421331073486611,0.0025558960913793886,12,"[0.01121336 0.01008337 0.0210899  0.01020384 0.01001474 0.01077593
 0.01012687 0.0109552  0.0144052  0.010045   0.87094213 0.01014446]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,67,0.010948,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
433,433,iDR,True,0.03413879658363245,0.0025547122915669826,12,"[0.01121821 0.01008773 0.02109902 0.01020825 0.01001907 0.01078059
 0.01013125 0.01095994 0.01397909 0.01004935 0.87131867 0.01014884]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,73,0.008652,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
434,434,iDR,True,0.0340643471660054,0.0025554236211721773,12,"[0.0112219  0.01009105 0.02110596 0.01021161 0.01002236 0.01078414
 0.01013458 0.01063464 0.01398369 0.01005265 0.87160525 0.01015218]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,71,0.008237,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
435,435,iDR,True,0.033990748657504434,0.0025501588399407292,12,"[0.01122901 0.01009744 0.02048575 0.01021808 0.01002871 0.01079097
 0.010141   0.01064137 0.01399255 0.01005902 0.87215749 0.01015861]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,67,0.008135,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
436,436,iDR,True,0.033917882159588866,0.0025496106210027287,12,"[0.01089581 0.01010084 0.02049266 0.01022152 0.01003209 0.01079461
 0.01014442 0.01064496 0.01399726 0.01006241 0.87245139 0.01016203]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,76,0.00871,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
437,437,iDR,True,0.03384514792163058,0.0025503908739409305,12,"[0.01089934 0.01010411 0.02049929 0.01022483 0.01003534 0.01047416
 0.01014771 0.01064841 0.01400179 0.01006567 0.87273401 0.01016533]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,67,0.008107,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
438,438,iDR,True,0.033772564784568145,0.0025492379260974086,12,"[0.01090392 0.01010836 0.02050791 0.01022913 0.01003956 0.01047856
 0.01015197 0.01065288 0.01358745 0.0100699  0.87310076 0.0101696 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,73,0.008299,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
439,439,iDR,True,0.03370001863715969,0.002549927570573139,12,"[0.0109074  0.01011159 0.02051447 0.0102324  0.01004277 0.01048191
 0.01015522 0.0103366  0.01359179 0.01007312 0.87337988 0.01017285]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,71,0.008192,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
440,440,iDR,True,0.03362816821471863,0.002544807041340566,12,"[0.01091412 0.01011782 0.01991129 0.0102387  0.01004895 0.01048837
 0.01016147 0.01034297 0.01360016 0.01007932 0.87391772 0.01017911]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,66,0.008093,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
441,441,iDR,True,0.03355719165035629,0.0025442724478750216,12,"[0.01059016 0.01012113 0.01991781 0.01024205 0.01005225 0.0104918
 0.0101648  0.01034635 0.01360462 0.01008262 0.87420396 0.01018245]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,64,0.008001,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
442,442,iDR,True,0.0334862844457543,0.0025450291259330555,12,"[0.0105935  0.01012432 0.01992408 0.01024528 0.01005541 0.01018025
 0.010168   0.01034961 0.0136089  0.0100858  0.8744792  0.01018565]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,81,0.008548,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
443,443,iDR,True,0.03341559038608158,0.0025439063534580903,12,"[0.01059782 0.01012846 0.01993222 0.01024946 0.01005952 0.01018441
 0.01017215 0.01035384 0.01320602 0.01008992 0.87483637 0.01018981]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,69,0.008228,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
444,444,iDR,True,0.033344907798030884,0.0025445749757954206,12,"[0.01060112 0.0101316  0.01993841 0.01025265 0.01006264 0.01018758
 0.01017531 0.01004634 0.01321013 0.01009305 0.87510819 0.01019298]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,69,0.008309,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
445,445,iDR,True,0.03327477693068795,0.00253959511602235,12,"[0.01060746 0.01013767 0.01935183 0.01025878 0.01006867 0.01019367
 0.0101814  0.01005236 0.01321803 0.01009909 0.87563195 0.01019908]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,63,0.008049,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
446,446,iDR,True,0.03320564923369511,0.0025390738888839996,12,"[0.01029251 0.01014089 0.01935799 0.01026205 0.01007187 0.01019692
 0.01018464 0.01005556 0.01322224 0.01010231 0.87591069 0.01020233]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,62,0.008728,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
447,447,iDR,True,0.03313685708070062,0.002537980666263993,12,"[0.0102966  0.01014492 0.01936567 0.01026612 0.01007587 0.01020097
 0.01018868 0.01005955 0.01283066 0.01010632 0.87625827 0.01020638]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,54,0.007426,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
448,448,iDR,True,0.033068575502886687,0.002533140103848595,12,"[0.01030258 0.01015081 0.01879562 0.01027209 0.01008173 0.01020689
 0.01019461 0.01006539 0.01283812 0.01011219 0.87676765 0.01021231]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,54,0.008754,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
449,449,iDR,True,0.03300171196946944,0.0025320763664216346,12,"[0.01030655 0.01015473 0.01880287 0.01027605 0.01008561 0.01021083
 0.01019853 0.01006927 0.01245778 0.01011609 0.87710546 0.01021624]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,60,0.009113,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
450,450,iDR,True,0.032935285380367295,0.0025273732282925514,12,"[0.01031237 0.01016046 0.01824907 0.01028185 0.0100913  0.01021659
 0.01020429 0.01007495 0.01246481 0.0101218  0.8776005  0.01022201]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,52,0.008569,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
451,451,iDR,True,0.032867976365667,0.0025268627235462454,12,"[0.01000609 0.0101636  0.01825472 0.01028503 0.01009443 0.01021975
 0.01020745 0.01007807 0.01246867 0.01012493 0.87787209 0.01022517]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,75,0.008615,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
452,452,iDR,True,0.03280295817149433,0.0025258272609377237,12,"[0.01000984 0.0101674  0.01826155 0.01028888 0.0100982  0.01022358
 0.01021127 0.01008184 0.01209913 0.01012872 0.87820059 0.010229  ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,66,0.007781,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
453,453,iDR,True,0.032738295753643384,0.002521256169698989,12,"[0.01001532 0.01017298 0.01772341 0.01029452 0.01010374 0.01022918
 0.01021687 0.01008737 0.01210576 0.01013427 0.87868197 0.01023461]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,55,0.007445,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
454,454,iDR,True,0.03267510759347094,0.0025202488184195766,12,"[0.01001896 0.01017667 0.01772985 0.01029826 0.01010741 0.0102329
 0.01022058 0.01009104 0.01174686 0.01013795 0.8790012  0.01023832]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,67,0.007825,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
455,455,iDR,True,0.0326122124420699,0.002515807919795799,12,"[0.0100243  0.01018209 0.01720711 0.01030374 0.01011279 0.01023834
 0.01022602 0.01009641 0.01175311 0.01014335 0.87946899 0.01024377]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,58,0.007494,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
456,456,iDR,True,0.032550806180309026,0.0025148280025182887,12,"[0.01002783 0.01018568 0.01721318 0.01030737 0.01011635 0.01024195
 0.01022962 0.01009997 0.01140454 0.01014692 0.87977919 0.01024739]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,59,0.007503,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
457,457,iDR,True,0.032489634930364414,0.002510513784334819,12,"[0.01003301 0.01019094 0.01670541 0.0103127  0.01012158 0.01024725
 0.01023491 0.01010518 0.01141043 0.01015217 0.88023374 0.01025268]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,51,0.007266,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
458,458,iDR,True,0.032396614500088905,0.002510746360329611,12,"[0.01003612 0.0101941  0.01671058 0.01000641 0.01012471 0.01025042
 0.01023808 0.01010831 0.01141396 0.01015531 0.88050615 0.01025585]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,64,0.007849,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
459,459,iDR,True,0.03233688863741797,0.0025097929955340235,12,"[0.01003955 0.01019759 0.0167163  0.01000984 0.01012818 0.01025393
 0.01024158 0.01011177 0.01107533 0.01015879 0.88080776 0.01025937]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,48,0.007336,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
460,460,iDR,True,0.03227731142889941,0.0025056008475968297,12,"[0.01004459 0.01020271 0.01622295 0.01001486 0.01013326 0.01025907
 0.01024672 0.01011685 0.01108089 0.01016388 0.88124969 0.01026451]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,54,0.007522,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
461,461,iDR,True,0.032219275897120016,0.002504673601006003,12,"[0.01004793 0.0102061  0.01622835 0.01001819 0.01013663 0.01026248
 0.01025013 0.01012021 0.01075204 0.01016726 0.88154274 0.01026793]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,53,0.007525,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
462,462,iDR,True,0.03216134058513378,0.0025006013903464334,12,"[0.01005283 0.01021107 0.01574916 0.01002307 0.01014157 0.01026748
 0.01025512 0.01012514 0.01075727 0.01017222 0.88197213 0.01027293]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,63,0.007869,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
463,463,iDR,True,0.03210495039468667,0.0024996996186183087,12,"[0.01005607 0.01021437 0.01575425 0.01002631 0.01014484 0.0102708
 0.01025843 0.01012841 0.01043793 0.0101755  0.88225685 0.01027625]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,59,0.00806,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
464,464,iDR,True,0.032048615894153434,0.0024957440787785534,12,"[0.01006083 0.0102192  0.01528885 0.01003105 0.01014964 0.01027565
 0.01026328 0.0101332  0.01044286 0.01018031 0.88267403 0.0102811 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,63,0.007842,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
465,465,iDR,True,0.03199382709015629,0.002494867150134628,12,"[0.01006398 0.0102224  0.01529364 0.01003419 0.01015282 0.01027887
 0.0102665  0.01013638 0.01013275 0.0101835  0.88295064 0.01028433]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,65,0.007814,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
466,466,iDR,True,0.031939053101011444,0.002491025094124341,12,"[0.0100686  0.01022709 0.01484164 0.0100388  0.01015748 0.01028359
 0.01027121 0.01014103 0.0101374  0.01018818 0.88335593 0.01028905]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,47,0.00732,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
467,467,iDR,True,0.03188581328533831,0.002487294928269201,12,"[0.01007308 0.01023165 0.0144028  0.01004327 0.01016201 0.01028817
 0.01027579 0.01014555 0.01014192 0.01019272 0.88374942 0.01029363]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,59,0.007675,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
468,468,iDR,True,0.031834067848586285,0.002483673490879309,12,"[0.01007744 0.01023607 0.01397676 0.01004761 0.0101664  0.01029262
 0.01028023 0.01014993 0.0101463  0.01019712 0.88413144 0.01029808]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,55,0.007553,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
469,469,iDR,True,0.031783777840029274,0.0024801577039537635,12,"[0.01008167 0.01024036 0.01356314 0.01005183 0.01017066 0.01029694
 0.01028454 0.01015419 0.01015056 0.0102014  0.88450232 0.0103024 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,43,0.007169,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
470,470,iDR,True,0.031734905146597936,0.0024767445712986515,12,"[0.01008577 0.01024453 0.0131616  0.01005592 0.0101748  0.01030113
 0.01028873 0.01015832 0.01015469 0.01020555 0.88486236 0.01030659]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,50,0.007395,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
471,471,iDR,True,0.03168741248589391,0.0024734311766669743,12,"[0.01008975 0.01024858 0.0127718  0.01005989 0.01017882 0.0103052
 0.01029279 0.01016233 0.0101587  0.01020958 0.88521189 0.01031066]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,57,0.007621,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
472,472,iDR,True,0.03159043942956854,0.0024723966241447346,12,"[0.01009288 0.01025175 0.01277575 0.010063   0.01018197 0.01030839
 0.01029598 0.01016548 0.01016184 0.01021274 0.88548578 0.01000444]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,59,0.007386,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
473,473,iDR,True,0.03154421063247508,0.0024691787371164944,12,"[0.01009675 0.01025568 0.01239723 0.01006686 0.01018588 0.01031234
 0.01029992 0.01016938 0.01016574 0.01021666 0.8858253  0.01000828]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,59,0.007417,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
474,474,iDR,True,0.031473411242112684,0.0024698992291075027,12,"[0.01009987 0.01025885 0.01240106 0.01006998 0.01018903 0.01000606
 0.01030311 0.01017252 0.01016888 0.01021982 0.88609943 0.01001137]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,61,0.007441,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
475,475,iDR,True,0.031428436359421184,0.0024667748212483707,12,"[0.01010363 0.01026267 0.01203351 0.01007372 0.01019282 0.01000979
 0.01030695 0.01017631 0.01017267 0.01022362 0.88642921 0.0100151 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,57,0.007405,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
476,476,iDR,True,0.03138473838163566,0.0024637419228049867,12,"[0.01010728 0.01026638 0.01167672 0.01007736 0.0101965  0.0100134
 0.01031067 0.01017998 0.01017634 0.01022731 0.88674933 0.01001872]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,64,0.007602,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
477,477,iDR,True,0.03130345684442565,0.0024644169881394957,12,"[0.0101104  0.01026955 0.01168033 0.01008048 0.01019966 0.0100165
 0.01000444 0.01018313 0.01017949 0.01023048 0.8870237  0.01002182]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,56,0.00729,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
478,478,iDR,True,0.03126094160648862,0.002461472308322282,12,"[0.01011395 0.01027315 0.01133389 0.01008401 0.01020323 0.01002001
 0.01000795 0.0101867  0.01018306 0.01023407 0.88733464 0.01002533]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,54,0.007221,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
479,479,iDR,True,0.031219637485394542,0.0024586139957846463,12,"[0.01011739 0.01027665 0.01099762 0.01008744 0.0102067  0.01002342
 0.01001135 0.01019017 0.01018652 0.01023755 0.88763645 0.01002874]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,56,0.007513,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
480,480,iDR,True,0.031179511853882402,0.002455839574223712,12,"[0.01012073 0.01028004 0.01067121 0.01009077 0.01021007 0.01002673
 0.01001466 0.01019353 0.01018989 0.01024093 0.8879294  0.01003205]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,58,0.007521,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
481,481,iDR,True,0.031140532852716615,0.0024531466350092134,12,"[0.01012397 0.01028333 0.01035439 0.010094   0.01021334 0.01002994
 0.01001787 0.0101968  0.01019315 0.0102442  0.88821375 0.01003526]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,61,0.007476,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
